,cpu_requested,mem_requested,time
4004,6895.0779245,5927.56436702,2166650518125
4005,6895.0154245,5927.53256702,2166650518288
4006,6894.9904345,5927.43710702,2166650518326
4007,6894.9779345,5927.43129302,2166650518431
4008,6894.8341925,5927.30363302,2166651264848
4009,6894.8216925,5927.29762102,2166651265167
4010,6894.7717125,5927.10670102,2166651265453
4011,6894.7467225,5927.01124102,2166651265580
4012,6894.6842225,5926.97944102,2166651265644
4013,6894.5592225,5926.93171102,2166651265660
4014,6894.4717525,5926.70125202,2166652319266
4015,6894.4592525,5926.69524002,2166652319293
4016,6894.3342525,5926.64751002,2166652319504
4017,6894.3217525,5926.64169602,2166652319711
4018,6894.2967625,5926.54623602,2166652319952
4019,6894.2717725,5926.45077602,2166652320028
4020,6894.2092725,5926.41897602,2166652320082
4021,6894.2092725,5926.41897602,2166652320106
4022,6894.2092725,5926.41897602,2166652320129
4023,6894.2155205,5926.42177202,2166652320324
4024,6893.9530645,5926.04637802,2166653170323
4025,6893.6905945,5925.80460802,2166653170931
4026,6893.6531045,5925.70299902,2166654079139
4027,6893.5281245,5925.50140502,2166654813531
4028,6893.4531545,5925.21502502,2166654814314
4029,6892.9282545,5924.26107402,2166657820493
4030,6891.5660445,5922.45757662,2166662216002
4031,6887.7858665,5916.82726762,2166671653442
4032,6887.5609065,5916.39769762,2166675370247
4033,6887.0734465,5915.97492562,2166676849837
4034,6886.3423465,5914.75556162,2166680800269
4035,6885.1363165,5912.70971762,2166682569515
4036,6885.4551745,5912.06257562,2166684102876
4037,6885.7489825,5911.66086962,2166686007493
4038,6880.3589815,5904.87558902,2166700851253
4039,6879.4310595,5902.87646662,2166705288809
4040,6879.3435895,5902.58770962,2166706317291
4041,6853.3602665,5709.30321562,2167264155100
4042,6850.3414345,5704.60519422,2167294857994
4043,6868.3007255,5727.83085462,2167433277116
4044,6875.9780155,5747.45648002,2167497700444
4045,6875.8530155,5747.39288002,2167497700572
4046,6875.0342895,5746.89146002,2167498501053
4047,6874.8124155,5746.77842002,2167498501237
4048,6874.6249155,5746.69889002,2167498501339
4049,6874.1093075,5746.42295302,2167498502034
4050,6873.6968095,5746.22090602,2167499336859
4051,6873.5093095,5746.12550602,2167499336994
4052,6873.2561975,5745.91352602,2167499337263
4053,6872.7093275,5745.63452602,2167499337896
4054,6872.5155915,5745.51467602,2167499338234
4055,6872.2562195,5745.38225602,2167499338536
4056,6871.3249775,5744.92194602,2167500130898
4057,6871.1343535,5744.82480602,2167500131101
4058,6871.1031035,5744.80890602,2167500131113
4059,6870.6218575,5744.57971202,2167500131737
4060,6870.5874835,5744.57020502,2167500131782
4061,6870.5562335,5744.55430502,2167500131812
4062,6870.4562355,5744.50312502,2167500925050
4063,6869.2624995,5743.89074102,2167500926057
4064,6869.2593755,5743.88900102,2167500926070
4065,6869.0250055,5743.76900102,2167500926449
4066,6868.9562575,5743.73372102,2167500926557
4067,6868.3281435,5743.41248102,2167502125605
4068,6867.8062755,5743.14617702,2167502126044
4069,6867.7437755,5743.11437702,2167502126163
4070,6867.6812755,5743.08257702,2167502126198
4071,6867.1437895,5742.74202302,2167502126790
4072,6867.0750415,5742.71487602,2167502126947
4073,6866.4562995,5742.40351802,2167503612133
4074,6866.4250495,5742.38761802,2167503612148
4075,6866.1906795,5742.26761802,2167503612552
4076,6861.0969495,5739.69683102,2167504475077
4077,6861.0907015,5739.69335102,2167504475150
4078,6861.0875775,5739.69161102,2167504475191
4079,6861.0844535,5739.68987102,2167504475221
4080,6860.6407275,5739.54555602,2167505836599
4081,6860.6094775,5739.53778902,2167505836610
4082,6860.5407415,5739.48967202,2167506740702
4083,6857.3315785,5738.12418622,2167538787457
4084,6857.1190985,5737.85391422,2167545563490
4085,6856.4616505,5737.51649122,2167555376685
4086,6856.1085845,5737.06628122,2167563554690
4087,7181.5747625,5874.33043774,2167846344667
4088,7018.7905845,5842.37690794,2167879659119
4089,7018.6531645,5842.14085794,2167884051540
4090,7244.0690145,5896.17215702,2168218503865
4091,7485.6861997,6182.29472453,2170396530489
4092,7401.5331167,6157.82741142,2170624582623
4093,7340.2000537,6087.01178062,2171442313088
4094,7330.7251024,6063.04999962,2172105585466
4095,7328.8402244,6066.35835522,2172371319008
4096,7329.3897914,6066.50176892,2172514378689
4097,7322.9116924,6062.52276852,2172653081675
4098,7319.3142564,6059.48216492,2172873899753
4099,7317.7081464,6058.10270412,2173130079696
4100,7433.2175102,6287.25341712,2174145779857
4101,7455.3968232,6224.95988452,2174503100133
4102,7403.3117072,6154.53426032,2174782746973
4103,7390.6072709,6144.06979152,2174927245421
4104,7380.5437172,6131.41350932,2175015908750
4105,7370.3544942,6117.01059112,2175363647756
4106,7347.5447559,6092.20325112,2175564281894
4107,7400.4066859,6130.66706652,2175642271999
4108,7366.7224569,6121.88955612,2175990185313
4109,7357.3641224,6099.36231212,2176292865225
4110,7355.6279037,6093.50176592,2176412856058
4111,7271.1863627,6109.99840652,2176993871267
4112,7387.9242057,6127.38366012,2177393706059
4113,7394.5099024,6127.58594652,2177465326174
4114,7370.5841787,6119.40382552,2177675710176
4115,7425.8939134,6161.11887852,2177992831547
4116,7377.928534,6122.32034512,2178296259358
4117,7350.990169,6103.28696212,2178431337169
4118,7318.04413,6065.64534352,2178744689965
4119,7283.5483049,6035.90171812,2179139680189
4120,7343.2099202,6042.51000112,2179228381680
4121,8291.1931282,6705.09746952,2180166689386
4122,8547.4150302,6840.60163592,2180609438414
4123,8545.3835372,6832.42994932,2180684166401
4124,8075.8754521,6529.89207132,2181742058506
4125,8074.5327668,6522.47893912,2181792503314
4126,8095.9821167,6537.82238212,2182383695672
4127,8195.4180407,6554.77537312,2182854234422
4128,8129.5210667,6522.80766752,2183051450935
4129,8115.6533197,6513.12743612,2183150653536
4130,8092.4404107,6503.79871312,2183388303161
4131,8068.4856137,6500.27524012,2183749558590
4132,8070.2249047,6497.65955712,2183823311257
4133,7878.7103207,6430.81085992,2185063291566
4134,8150.1107697,6604.84993712,2185932846149
4135,8053.8367227,6596.59176212,2186400527671
4136,7977.1489867,6516.44208151,2186667352793
4137,8293.8249701,6789.74963792,2187493429106
4138,8153.5030092,6756.09310652,2188084174760
4139,8085.3029272,6756.96333282,2188647326393
4140,8074.1833609,6748.89746942,2188761948204
4141,7913.8889612,6697.18009102,2189421740176
4142,7913.4640852,6696.76630102,2189430499425
4143,7910.5707772,6694.99097942,2189487496669
4144,7901.5355411,6702.44673302,2189793978653
4145,7900.6981871,6701.67386542,2189812640316
4146,7901.4642331,6701.91158402,2189906145042
4147,7715.5423017,6651.67808142,2190705608526
4148,7731.8907997,6714.24496402,2191598505911
4149,7733.7508687,6713.15223402,2191715430962
4150,7734.5012877,6713.04451082,2191745921655
4151,7439.2921607,6316.81065142,2192897205978
4152,7392.684008,6292.91844002,2193204753833
4153,7458.170089,6334.16888322,2193306233851
4154,7532.466682,6537.62407142,2194456578131
4155,7436.414141,6322.28606242,2194906567716
4156,7583.183935,6526.45954142,2195646520742
4157,7639.09578,6583.69260502,2196111779565
4158,7624.60051,6545.33380442,2197108644239
4159,7421.7198577,6420.71307242,2197596435792
4160,7418.5812177,6418.24010142,2197770895831
4161,7427.8921457,6434.40334202,2197830582289
4162,7420.2520077,6424.28177682,2198325682118
4163,7403.1672535,6414.62654602,2198592143231
4164,7274.6780692,6217.01243442,2200292524876
4165,7273.7567175,6214.99002292,2200457974455
4166,7288.1979418,6229.26377032,2200706590140
4167,7306.1647567,6249.21529732,2200846022717
4168,7325.2029707,6273.66243732,2201060359096
4169,7390.256955,6305.51278392,2201358650865
4170,7389.360608,6302.0641498,2201762402820
4171,7386.094959,6299.4290534,2201808808855
4172,7382.004302,6295.43517048,2201929449742
4173,7405.246005,6453.41620232,2202642463583
4174,6797.9194884,6020.72989292,2204257470847
4175,6729.5365304,5960.22506792,2204887878682
4176,6642.3357564,5917.03139192,2205092529367
4177,6638.7746934,5914.89656992,2205101866897
4178,6627.3710094,5922.06548292,2205288472145
4179,6627.2710334,5921.98489832,2205289455729
4180,6614.2925388,5861.59562512,2206213713755
4181,7156.6194264,6125.88198672,2207238814302
4182,7117.4326004,6100.98519432,2207312265014
4183,7463.9978834,6265.65259272,2208244240972
4184,7175.3028324,6096.22159392,2208550684092
4185,7139.1108654,6075.57292292,2208632647111
4186,7143.5869454,6081.94096892,2208737723529
4187,7115.3104812,6214.59246072,2209918981798
4188,7052.9390642,6055.97464052,2211281249835
4189,7048.5595832,6049.34903592,2211428100030
4190,7064.7301071,6115.03243952,2212169623979
4191,6961.5485674,6039.95757252,2212584272949
4192,6986.4916124,6047.73898452,2213014601273
4193,6968.9797754,6032.32646082,2213672389297
4194,6967.5548314,6022.80555742,2213901512253
4195,6936.0363674,5996.40489902,2214178788550
4196,6943.6575854,6002.93889342,2214377569138
4197,6943.6419654,6002.92336342,2214377569141
4198,6849.3232434,5873.20558542,2215498880868
4199,6768.0423324,5810.75406442,2215549968767
4200,6712.8574094,5781.84808302,2215615601511
4201,6641.2589604,5731.55834002,2215708294756
4202,6576.5373674,5685.75445842,2215822304025
4203,6536.5928214,5651.20683842,2215972935792
4204,6519.6587334,5620.90687002,2216214325441
4205,6517.9834644,5625.93265022,2216309470219
4206,6533.7524674,5618.72825042,2216367843586
4207,6494.7228614,5574.47542742,2216454790693
4208,6341.2097864,5249.01797922,2217035181890
4209,6232.6399527,5053.83343241,2217148134782
4210,6019.9108837,4612.62867662,2217425368724
4211,6490.2286037,5051.38384222,2218251151634
4212,6546.1848564,5028.47817302,2219616211737
4213,6546.0223674,5028.16945902,2219618363991
4214,6073.8707172,4594.84312942,2220813095735
4215,6284.8153272,4574.21451282,2221828507479
4216,6469.0222304,4787.92376542,2222166402620
4217,6435.2688024,4757.25201182,2222320164556
4218,6437.3909351,4589.77052342,2223040307637
4219,6003.208889,4416.45354356,2224690841518
4220,5819.284441,4400.01384442,2226683370303
4221,5903.486831,4487.41544542,2227099950800
4222,5938.605269,4609.25605882,2227154642113
4223,5835.409552,4456.10564702,2227415619964
4224,5839.896859,4450.15857142,2227729897166
4225,6226.869107,4784.89202781,2227995435986
4226,6215.480646,4776.85108682,2228026346248
4227,6139.514833,4725.12371042,2228058656952
4228,5853.484676,4528.59960202,2228334501600
4229,6238.472324,4698.01188082,2229000562349
4230,6238.60159,4695.66438882,2229593243123
4231,6259.291528,4756.68362142,2230297464434
4232,6150.536329,4740.17844692,2230553947235
4233,6128.2271645,4735.82244332,2231068663106
4234,6092.1850165,4697.50012562,2231215905705
4235,6150.6102075,4739.38760272,2231503259933
4236,6132.4524325,4705.40205032,2231531818088
4237,6093.7950515,4654.32008092,2231570945695
4238,6090.8731945,4649.90472632,2231608397372
4239,6092.6581415,4648.76418472,2231691030380
4240,6092.1323075,4648.49588932,2231698952848
4241,6092.1573315,4648.45630032,2231701382268
4242,6093.3091595,4648.46577232,2231727396270
4243,6092.7001235,4648.01624932,2231734730417
4244,6188.9593245,4823.83287832,2231807696115
4245,6187.1556335,4820.70805012,2231830767120
4246,6187.6355605,4820.73262612,2231836408522
4247,6187.6355605,4820.73262612,2231836408802
4248,6074.5933775,4670.52032312,2231844602715
4249,6073.1232185,4669.41559232,2231852919116
4250,6073.0794585,4669.38700232,2231852919130
4251,6055.4062875,4647.48798772,2231878534082
4252,6043.4444255,4635.70008832,2231904992861
4253,6043.3912965,4635.66101832,2231905705057
4254,6038.2605215,4630.55048972,2231939780763
4255,6038.0637435,4630.31655972,2231941993692
4256,6035.8253955,4628.37351972,2231956867592
4257,6028.8492875,4622.91453132,2232017857771
4258,6025.9378795,4620.64576972,2232035749892
4259,6026.0432155,4622.06589572,2232051530953
4260,6024.3774605,4620.98964732,2232058800305
4261,5991.7872935,4601.39704492,2232106994003
4262,6243.3611752,4749.37800792,2232152730491
4263,6240.9104255,4743.51032192,2232208392968
4264,6234.3559595,4733.15854192,2232337787061
4265,6229.0049605,4728.65969892,2232372883148
4266,6267.5323345,4776.13006232,2232407603569
4267,6263.2362932,4768.10154992,2232506500679
4268,6298.3695125,4889.07210992,2232553960057
4269,6333.2691964,4858.12166772,2232953892064
4270,6416.9061727,4896.73272472,2233244549159
4271,6322.5715837,4876.41675132,2233279144330
4272,6423.4671577,4899.88848931,2233336224194
4273,6515.1897457,4922.92422572,2233404418355
4274,6513.6743147,4922.34936832,2233414149380
4275,6401.8134167,4934.54468332,2233543115665
4276,6399.1291897,4933.51222632,2233556426874
4277,6397.9779937,4933.19240932,2233564906771
4278,6381.2281587,4928.63706432,2233842305731
4279,6381.2281587,4928.63706432,2233843143936
4280,6380.8636457,4928.30534432,2233845747017
4281,6382.0706397,4928.20826692,2233894398968
4282,6386.9380847,4928.72734632,2233984338600
4283,6384.7563137,4927.30486792,2234004200151
4284,6430.2005757,4929.63761532,2234034908612
4285,6422.6677607,4880.82504932,2234043629156
4286,6420.4347337,4879.09854232,2234069350101
4287,6604.5514977,5167.46261992,2234185700340
4288,6564.6072887,5042.52680592,2234194117001
4289,6546.8014127,5148.00794132,2234317077082
4290,6545.9639127,5147.80483932,2234319495601
4291,6547.1748117,5149.07632632,2234327844961
4292,6551.5813557,5149.96892692,2234342555074
4293,6551.1844407,5149.91402292,2234348403421
4294,6526.0752337,5121.23381432,2234374214694
4295,6522.4025127,5115.98772432,2234375152450
4296,6515.2568687,5104.7231268,2234386452415
4297,6481.8699267,5099.5177924,2234485318114
4298,6437.5446147,5059.86487653,2234609933739
4299,6436.7695297,5059.44388318,2234618614077
4300,6439.2222967,5059.18987358,2234629647466
4301,6446.1084207,5058.62998318,2234652474930
4302,6443.4245294,5056.81737018,2234715536099
4303,6443.9904767,5054.02945027,2234738526427
4304,6436.5827817,5041.75142687,2234761304815
4305,6441.5816457,5038.66079787,2234780370564
4306,6441.5129157,5038.65316887,2234781511266
4307,6439.3857177,5037.74480387,2234785711452
4308,6451.5709487,5064.34053527,2234806566968
4309,6400.6701017,5042.50811072,2234880648129
4310,6393.8080077,5038.82385232,2234908452535
4311,6388.8634141,5033.90685352,2234931602291
4312,6366.6535681,5014.03349652,2234965478665
4313,6290.3940177,4863.01960272,2235127598404
4314,6263.6412937,4845.95964072,2235226272754
4315,6264.5410777,4846.56097072,2235228737818
4316,6292.3422977,4833.30890272,2235432979084
4317,6274.3771864,4797.84104432,2235576065295
4318,6201.4252157,4713.62362092,2235586165882
4319,6312.3564527,4831.71364792,2235596597196
4320,6325.6830177,4847.52573332,2235605308128
4321,6324.1171077,4846.42883732,2235619075096
4322,6324.1539507,4847.22287992,2235632389995
4323,6324.8567337,4847.60365992,2235636819864
4324,6300.3866507,4675.82232092,2235971217664
4325,6206.3080727,4646.94360892,2236128201715
4326,6216.5612767,4666.77892832,2236429054497
4327,6314.059704,4644.89337682,2237243147965
4328,6301.933814,4639.66209902,2237326174409
4329,6295.657295,4628.93481302,2237385582607
4330,6294.870503,4623.68603902,2237581223271
4331,6290.160385,4621.84561202,2237648075870
4332,6326.833204,4630.02483142,2237723865829
4333,6326.823835,4630.01934542,2237723865902
4334,6325.945938,4629.47726002,2237728406557
4335,6499.905765,4658.36181202,2237807267612
4336,6499.290056,4657.24740902,2237808818739
4337,6493.610259,4652.36949102,2237818595469
4338,6492.310299,4650.28091102,2237822708920
4339,6653.777546,4685.00533642,2237880101217
4340,6646.207146,4680.71113902,2237889961238
4341,6642.998297,4678.62433802,2237893379336
4342,6641.611844,4682.54675502,2237907234769
4343,6647.627581,4692.67431502,2237909291337
4344,6645.744736,4691.00243202,2237918722396
4345,6917.495534,4791.27772442,2237955275866
4346,6895.538961,4756.55353582,2238074045223
4347,6878.767857,4745.16252542,2238107283859
4348,6878.567757,4744.87486042,2238108013436
4349,6874.037494,4739.52438282,2238123701020
4350,6868.191593,4735.10954382,2238138012536
4351,6785.847938,4721.67953722,2238321504061
4352,6786.611299,4721.60360842,2238338528078
4353,6786.331284,4721.16111842,2238343842607
4354,6785.859519,4720.89948582,2238349141424
4355,6767.536819,4704.54546142,2238443121897
4356,6759.774095,4701.41001342,2238454850759
4357,6758.347356,4700.46984342,2238458572308
4358,6730.261124,4688.74397582,2238545435510
4359,6714.659797,4673.34764442,2238581339447
4360,6715.0530027,4696.91993782,2238607182346
4361,6739.0381787,4724.26095482,2238612204565
4362,6736.2607917,4723.29080342,2238620343954
4363,6859.9245707,4862.62190782,2238686233470
4364,6855.092335,4860.63778942,2238704920975
4365,6851.964755,4859.22680742,2238710109971
4366,6844.367903,4856.57988142,2238731929576
4367,6838.860918,4834.71513182,2238795205752
4368,6817.661513,4821.29330542,2238837437472
4369,6866.044065,4826.42189822,2238909517063
4370,6845.744406,4815.01095082,2238956534392
4371,6826.077478,4803.02689342,2238985468603
4372,6813.894465,4800.87700642,2239016114326
4373,6800.346212,4792.88960922,2239049086039
4374,6799.605556,4791.77644922,2239051588650
4375,6799.230627,4791.18056922,2239053245683
4376,6799.916214,4789.47570342,2239076953508
4377,6804.654222,4793.08419842,2239087585643
4378,6809.772698,4795.26198902,2239131037642
4379,6808.330153,4794.12095402,2239140636241
4380,6808.330153,4794.12095402,2239141335990
4381,6803.323933,4841.12133082,2239204077564
4382,6760.608367,4778.33405742,2239286161143
4383,6752.209702,4773.34737602,2239298708218
4384,6737.636102,4765.02977742,2239334338876
4385,6706.942966,4751.99889702,2239369381595
4386,6774.025955,4786.54428742,2239429566146
4387,6785.232363,4803.33104302,2239448964408
4388,6775.443164,4797.70007502,2239472723558
4389,6764.447791,4911.12670402,2239494395994
4390,6759.1663784,4911.83639062,2239563630362
4391,6758.8289584,4911.60440062,2239566340329
4392,6770.2283604,4917.32048272,2239578842736
4393,6766.7155574,4914.69519272,2239590742899
4394,6768.9847534,4911.78851202,2239616036355
4395,6759.1329454,4939.51714182,2239747785402
4396,6752.0720244,4931.16021122,2239762354740
4397,6751.7533504,4930.91579582,2239764640137
4398,6751.5502724,4930.81684582,2239768782585
4399,6757.2385484,4911.52835642,2239818119562
4400,6753.2556194,4904.45071342,2239826601131
4401,6746.8780994,4888.85910542,2239844954065
4402,6736.7565294,4869.36684782,2239980356412
4403,7038.8936474,5098.45610902,2240182023889
4404,7028.1196714,5085.10472972,2240232577569
4405,7028.0509414,5085.09690172,2240232578178
4406,7026.1307184,5084.03697312,2240240769398
4407,6907.0175814,5007.74767552,2240328131621
4408,6907.1128654,5005.65645652,2240333929189
4409,6916.1845854,5011.44586312,2240352701724
4410,6911.2047001,5008.94760122,2240362972584
4411,6906.4344871,5006.74378062,2240373131954
4412,6911.0519831,5006.52028062,2240376946470
4413,6822.0162391,4990.09381602,2240394792817
4414,6915.3532621,5008.60284022,2240421277953
4415,6907.8011811,5006.20646622,2240456895935
4416,6910.6037171,5004.58925822,2240485013137
4417,6868.0841031,4970.91011682,2240617873950
4418,6866.9640001,4973.70026222,2240636962572
4419,6866.7702741,4973.46301022,2240638617041
4420,6859.2992061,4970.24626422,2240652869982
4421,6840.5444721,4953.94379222,2240679520446
4422,6837.8569501,4951.23300422,2240682528343
4423,6825.8916401,4938.73651582,2240697027010
4424,6807.8050211,4924.52724182,2240710627028
4425,6784.7005551,4909.59993222,2240739405859
4426,6780.1952741,4899.89699582,2240765880732
4427,6747.0263291,4849.87892382,2240805803981
4428,6745.6263631,4848.50620782,2240808261056
4429,6749.1253561,4856.96899122,2240840785867
4430,6723.6306481,4861.18609182,2240899508954
4431,6667.7676221,4832.19723882,2240990089762
4432,6614.1960821,4801.98221682,2241045634066
4433,6633.5217581,4802.82039222,2241057015987
4434,6604.0424161,4775.88546022,2241084672926
4435,6596.9321901,4770.82045282,2241088065193
4436,6591.7784371,4766.17294022,2241091038770
4437,6566.2721941,4750.47716082,2241105941833
4438,6554.4814751,4742.29019222,2241114152215
4439,6473.7301501,4784.35204042,2241246335872
4440,6473.1958191,4782.78732942,2241249550171
4441,6471.8490381,4779.89969202,2241260275561
4442,6628.8903521,4774.18245502,2241327810944
4443,6530.3136682,4807.18662982,2241563635664
4444,6530.6810522,4862.82678172,2241623231656
4445,6527.6612872,4863.21039042,2241685890668
4446,6521.8954232,4862.17575742,2241736995899
4447,6668.8425232,5035.17304642,2241852620208
4448,6604.1950152,4971.08613642,2241925994002
4449,6653.6560872,5127.91563282,2241971471392
4450,6846.7413012,6563.34024282,2242024687746
4451,6838.1261642,6539.13750782,2242074379809
4452,6810.9847479,6451.70806242,2242248129791
4453,6935.9680442,6446.86170382,2242616799696
4454,6888.7730292,6424.12887142,2242844744972
4455,6899.5318472,6434.19008102,2243106499091
4456,6859.7510752,6396.45253242,2243194150870
4457,6859.4819742,6390.44861842,2243327091075
4458,6858.0230812,6388.41314242,2243376784539
4459,6875.2441332,6419.97552882,2243507990232
4460,6901.1924001,6437.50095042,2243842519041
4461,6885.9790764,6376.55762942,2244355049421
4462,6875.3351467,6364.31228182,2244452669805
4463,6836.3541853,6296.15712882,2244695268369
4464,6833.6860843,6294.26945102,2244720186655
4465,6836.2039093,6294.30452642,2244751032182
4466,6833.6575073,6284.89764902,2244818412729
4467,6833.2300353,6279.97771202,2244873936470
4468,6831.2680533,6279.32422602,2244885012944
4469,6826.6152073,6275.82622082,2245154963487
4470,6823.8245193,6274.87786642,2245181326427
4471,6966.6327443,6565.01603382,2245348443749
4472,7117.731246,6676.19245682,2245489119938
4473,7116.593394,6674.18052682,2245500589556
4474,7138.5161793,6684.88369542,2245591016176
4475,7186.6892673,6691.84192342,2245677856576
4476,7186.5972513,6691.87498042,2245690925957
4477,7211.3148793,6697.96468182,2245750032269
4478,7211.2898893,6697.95275182,2245751502377
4479,7158.272182,6659.04829082,2245877199154
4480,7154.9885373,6655.18249702,2245917963672
4481,7137.1898143,6643.71978482,2246003869268
4482,7167.405082,6877.68843042,2246324166551
4483,7156.1082617,6866.70815582,2246360788758
4484,7009.986495,6718.50163442,2246424165001
4485,7009.820876,6718.39691142,2246426101363
4486,6798.10919,6426.54044442,2246862288924
4487,6772.910854,6357.49406942,2246944268688
4488,6790.605165,6395.02753242,2247092899560
4489,6809.716207,6419.20903342,2247196646854
4490,6809.728805,6419.11939042,2247203228276
4491,6808.735347,6418.39151042,2247204390705
4492,6832.549624,6530.86978742,2247356424249
4493,6917.189043,6689.92493742,2247639122757
4494,6910.544082,6686.00120502,2247679621056
4495,6993.221964,6724.56627102,2247733048750
4496,6990.435686,6658.41724782,2247886767404
4497,6981.342188,6625.09178942,2247923588913
4498,6901.074412,6505.67586042,2248104215234
4499,6747.545161,6523.93501082,2249089880062
4500,6726.549832,6497.33257642,2249203612325
4501,6754.621467,6320.89402622,2249489387262
4502,6651.953687,5369.94735242,2250124958815
4503,6656.426678,5278.11084442,2250300380156
4504,6653.341567,5276.06305002,2250319286533
4505,6596.733149,5172.58680502,2250422128124
4506,6586.0022117,5164.86272782,2250536711747
4507,6696.507855,5315.02021982,2251070780476
4508,6855.258519,6523.12992282,2251460438172
4509,6772.360733,5151.09869902,2252080933890
4510,6835.034212,5255.35085642,2252165924472
4511,6827.793036,5237.68990242,2252200924301
4512,6705.7423775,4991.62485222,2252675036793
4513,6716.8550718,4994.72683922,2252853647215
4514,6800.2546758,6402.54263602,2253857592560
4515,6857.920268,6459.92167442,2254781317098
4516,6898.378084,6461.06537982,2255059790550
4517,6894.316991,6438.66547102,2255316894322
4518,6904.902508,6399.45365202,2255625310605
4519,6772.515041,4943.96242002,2255872829343
4520,6786.004909,5002.56406442,2256552886672
4521,6709.849402,4932.42144642,2256944669530
4522,6654.8455857,4933.37821042,2257448559398
4523,6633.091168,4932.35564682,2257839471561
4524,6615.487093,4894.74139842,2257880050647
4525,6613.628834,4888.21220382,2257899660428
4526,6678.307681,4931.34917742,2258234977155
4527,7207.7216767,6029.78287402,2259012493748
4528,7136.2790857,6000.93023602,2259162958393
4529,7152.6159207,6022.12206542,2259310454410
4530,7268.1208115,6208.71799182,2260032216853
4531,7195.3356355,6167.52868242,2260404297577
4532,6969.5230825,5851.21100282,2261118688919
4533,6969.4730065,5850.56250542,2261129019728
4534,6922.8633445,5823.99768842,2261224750763
4535,6992.7123885,5869.96744282,2261822099884
4536,6927.6472002,5869.43399742,2262072291830
4537,7168.3910232,6079.29548142,2262693142112
4538,7043.1245552,5935.41352022,2262937269928
4539,6996.0880565,5854.73876842,2263358219559
4540,7048.6042012,5834.89200282,2263578918079
4541,7042.9507205,5812.67548042,2263639482447
4542,7052.8460666,5797.72722142,2263728828602
4543,7094.791139,5790.94362242,2263973859982
4544,7094.322451,5789.82536442,2263988282046
4545,7089.175389,5781.81363582,2264077727221
4546,7118.978342,5804.38327002,2264441854818
4547,7171.952938,5829.00171902,2264712955912
4548,7302.6617389,5880.76061662,2265339763669
4549,7248.4771962,5880.64319402,2265678102175
4550,7258.0727899,5928.31023482,2265837806348
4551,7254.6610465,5878.13947402,2266597167583
4552,7276.1104395,5913.20390762,2266822893400
4553,7246.3494445,5884.30268842,2266927804908
4554,6889.228284,5608.46730842,2268131473059
4555,6810.981878,5611.44220102,2270502939800
4556,7351.080418,5821.65629702,2271812898238
4557,7124.854376,5658.97116142,2272902905802
4558,7113.518629,5655.39104642,2273067735286
4559,6968.958535,5527.78776442,2273754251885
4560,6966.262083,5525.65913242,2273783420176
4561,6956.6901588,5515.08311282,2274029567844
4562,6955.0099828,5514.81286782,2274140173241
4563,6993.0589688,5521.51179642,2274491265286
4564,6653.3159398,5481.48080042,2275201043235
4565,6642.5191778,5478.02926142,2275217893083
4566,6630.5545818,5473.51663702,2275251718039
4567,6619.0438788,5472.49856002,2275545111870
4568,6645.7900345,5473.49830802,2275706488857
4569,6618.0786737,5466.78058302,2275837485950
4570,6629.296507,5456.06092442,2276304254297
4571,6626.897391,5461.32729802,2277039167546
4572,6626.751887,5464.17218102,2277135916208
4573,6565.7418337,5461.55691842,2278265960383
4574,6643.788835,5510.10716182,2279518206262
4575,6906.393361,5715.95159402,2280651478737
4576,6992.303443,5701.14325082,2280962360519
4577,6881.086555,5786.59090342,2281626318732
4578,6671.129232,5689.30590982,2281787728354
4579,6656.040399,5715.83771382,2282177318511
4580,6863.109774,5783.49902682,2283222932958
4581,6717.899168,5696.34108982,2283411258733
4582,6430.9091377,5479.99089992,2284605339790
4583,6576.9556688,5503.26965532,2285227640136
4584,6607.1119985,5509.90141732,2285704819463
4585,6607.0463715,5509.99005472,2285717184859
4586,6639.8149685,5523.51759692,2285925157214
4587,6665.0103075,5531.28040492,2286039003064
4588,6677.7470065,5535.25500992,2286099157402
4589,6678.0382622,5534.74505192,2286154784356
4590,6700.7648765,5537.87014292,2286419127366
4591,6750.1308468,5583.30358822,2286925497346
4592,6764.8841531,5596.70427622,2287031061398
4593,6895.3889443,5685.09573182,2287487246269
4594,6895.3795753,5685.08485182,2287487929737
4595,6936.2755663,5737.03524612,2287773224544
4596,6927.9275373,5727.24800812,2287890144710
4597,6902.2899113,5694.86618772,2288160598935
4598,6881.3998913,5649.36639572,2288359241010
4599,6885.948391,5733.35854512,2289378878567
4600,6847.0763657,5620.99011852,2289918246902
4601,6676.8562577,5568.67588812,2290688071725
4602,6658.3903977,5562.29662312,2290863574487
4603,7186.9837187,5984.84292172,2291408113524
4604,7167.5329577,5979.18841052,2291528730749
4605,7166.0471894,5978.05657312,2292411447263
4606,7250.6075504,6024.88830412,2292493609798
4607,7247.9246924,6014.04806172,2292836779074
4608,7244.6964554,6013.47218972,2292857459626
4609,7223.7547904,6005.47550112,2292959003018
4610,7218.5295244,6003.54350552,2292985377517
4611,7216.0541994,6002.72901012,2293002940063
4612,7215.8221344,6003.32591752,2293044940612
4613,7217.7510444,6001.93499212,2293195597679
4614,7214.7136834,6001.46740312,2293243112748
4615,7214.8667094,6001.43382612,2293258292173
4616,7229.8819124,6006.34143612,2293300264725
4617,7229.5256624,6006.19254812,2293305941991
